,object-id,tehsil-area,district,timeperiod,total-tender-awarded-value,immediate-measures-tenders-awarded-value,objectid,max-rain,mean-rain,sum-rain,tehsil,mean-daily-runoff,sum-runoff,peak-runoff,inundation-pct,inundation-intensity-mean,inundation-intensity-mean-nonzero,inundation-intensity-sum,year,mean-sex-ratio,sum-aged-population,sum-young-population,sum-population,schools-count,rail-length,rail-count,road-length,elevation-mean,slope-mean,dtcode11,net-sown-area-in-hac,avg-electricity,avg-tele,tehsil-piped-hhds-pct,tehsil-nosanitation-hhds-pct,total-hhd,drainage-density,distance-from-river,natural-vulnerability-index,social-vulnerability-index,composite-vulnerability-index,human-vulnerability-index,financial-vulnerability-index,physical-vulnerability-index,exposure,flood-hazard,government-response,vulnerability,topsis-score,risk-score
4224,02-024-02120,111076099.29,KANGRA,2024_05,0.0,0.0,2120.0,0.01,0.01,0.88,JASWAN  KOTLA,0.02,2.22,0.61,0.0,0.0,0.0,0.0,,1.01,832.0,558.0,33066.0,54.0,0.0,0.0,200155.0,536.0,9.0,24.0,1102.94,12.0,2.0,84.92,0.29,4710.0,0.00049592,877.0256761,3.2376068683754595,4.29543419973535,2.990004588066417,1.6851958043456787,3.593803878872127,2.407918511846688,1,4,5,1,0.4578821833179826,3
4225,02-027-00029,411855398.26,MANDI,2024_05,0.0,0.0,29.0,0.09,0.06,23.3,PADHAR,0.09,40.59,6.73,0.0,0.0,0.0,0.0,,1.0,5649.0,4300.0,70614.0,190.0,0.0,0.0,258041.0,1875.0,29.0,27.0,4961.62873,11.8,2.0,41.45,1.15,17385.0,0.00044954,1102.904422,3.8009935542626656,4.845689166680131,3.094540818724251,1.7467250761186215,3.442138367242534,2.709843980050564,1,4,5,1,0.4578821833179826,3
4226,02-027-00022,241735360.6,MANDI,2024_05,0.0,0.0,22.0,0.05,0.04,9.03,CHACHYOT,0.04,11.92,1.2,0.0,0.0,0.0,0.0,,1.0,1918.0,1438.0,37240.0,169.0,0.0,0.0,444842.0,1771.0,25.0,27.0,4113.95,11.8,2.0,60.21,5.43,15222.0,0.00050746,1026.882287,3.767585131644534,4.909539021558984,3.268105151446137,1.6341053164955002,3.0099958608038544,3.022952730936671,1,4,5,1,0.4578821833179826,3
4227,02-024-02115,81204048.3,KANGRA,2024_05,0.0,0.0,2115.0,0.05,0.05,3.65,DHIRA,0.01,0.87,0.19,0.0,0.0,0.0,0.0,,1.01,1671.0,1101.0,29664.0,57.0,0.0,0.0,189788.0,855.0,13.0,24.0,1843.05,12.1,2.0,59.05,11.76,7350.0,0.00062964,905.9559827,3.457575919176105,4.868911946639197,2.9196981619128497,1.4656308212175104,2.8891491843978354,2.2161596341653933,1,4,5,1,0.4578821833179826,3
4228,02-028-02857,69697301.93,HAMIRPUR,2024_05,0.0,0.0,2857.0,0.02,0.01,1.0,GALORE,0.01,0.9,0.31,0.0,0.0,0.0,0.0,,1.11,1291.0,692.0,29500.0,61.0,0.0,0.0,129412.0,712.0,8.0,28.0,1767.25,11.8,3.0,63.9,1.12,5379.0,0.00054044,822.3842429,3.653559989974186,4.740487320106819,3.0960176651774187,1.6627530050138482,3.1139371188560165,2.7893422005927184,1,4,5,1,0.4578821833179826,3
4229,02-027-00018,156102915.82,MANDI,2024_05,0.0,0.0,18.0,0.05,0.04,5.88,AUT,0.04,7.24,0.68,0.0,0.0,0.0,0.0,,1.0,1787.0,1350.0,53733.0,91.0,0.0,0.0,168038.0,1809.0,30.0,27.0,3034.02,11.8,2.0,44.85,2.63,6806.0,0.00048583,982.6120015,4.064194513704597,4.662103441187928,3.33126765245486,1.802631165268016,3.082364481006881,3.167732309818433,1,4,5,1,0.4578821833179826,3
4230,02-033-00036,354114086.14,SHIMLA,2024_05,0.0,0.0,36.0,0.05,0.04,11.81,DODRA KWAR,0.02,6.24,0.34,0.0,0.0,0.0,0.0,,0.91,344.0,294.0,6429.0,26.0,0.0,0.0,59436.0,3616.0,32.0,33.0,9433.201847692308,20.0,3.0,18.73,6.3,841.0,0.00038468,2036.05687,3.660260646482173,4.701223216840752,3.102013125868889,1.7529924661918586,3.373931433839415,2.4048896424038846,1,2,5,5,0.4432216303881517,3
4231,02-034-00010,1128770723.01,KINNAUR,2024_05,0.0,0.0,10.0,0.02,0.02,16.93,NICHAR,0.03,42.09,0.63,0.0,0.0,0.0,0.0,,0.81,2313.0,1593.0,29633.0,112.0,0.0,0.0,236618.0,3733.0,33.0,34.0,7866.63,14.6,3.0,36.05,15.9,13225.0,0.00039581,2127.168201,3.618227693556301,4.67025886812158,3.0979565028266194,1.7273722586570983,3.3699854153344506,2.4612625333997804,1,2,5,5,0.4432216303881517,3
4232,02-026-00015,768716637.99,KULLU,2024_05,0.0,0.0,15.0,0.08,0.07,49.75,MANALI,0.1,91.3,4.13,0.0,0.0,0.0,0.0,,0.93,3725.0,3749.0,57751.0,103.0,0.0,0.0,281235.0,3583.0,30.0,26.0,3514.26,12.6,3.0,67.64,5.98,10712.0,0.00040988,1979.761646,3.141888847044567,4.985505026016165,3.2232720361262115,1.7586642031741222,3.996536000756939,2.0748187371365643,1,3,5,3,0.4323514853011567,3
4233,02-033-00044,302367208.34,SHIMLA,2024_05,0.0,0.0,44.0,0.03,0.03,7.82,ROHRU,0.01,3.16,0.68,0.0,0.0,0.0,0.0,,0.9,4035.0,3251.0,62861.0,216.0,0.0,0.0,423128.0,2236.0,25.0,33.0,10823.7052,11.0,2.0,43.19,9.17,19559.0,0.00045526,1238.813004,4.066186769637239,4.75557136060641,3.177748542692111,2.055407491916729,3.2886269890916955,2.3000805412265724,2,3,5,2,0.4011285831804788,3
4234,02-023-00004,1163670457.25,CHAMBA,2024_05,0.0,0.0,4.0,0.06,0.05,60.83,CHAURAH,0.09,123.87,2.39,0.0,0.0,0.0,0.0,,0.97,5377.0,6707.0,99056.0,271.0,0.0,0.0,1122993.0,2907.0,33.0,23.0,20292.002,10.9,3.0,25.17,5.74,20528.0,0.00039487,1323.891954,2.601164239931553,4.981586129005584,3.104314781585116,1.7670985712690732,4.098102075254735,2.416844022501297,3,3,5,1,0.3893401272930046,2
4235,02-026-00017,738868837.36,KULLU,2024_05,0.0,0.0,17.0,0.04,0.02,14.16,SAINJ,0.05,45.19,0.74,0.0,0.0,0.0,0.0,,0.93,3078.0,3101.0,45760.0,109.0,0.0,0.0,277386.0,3430.0,31.0,26.0,3698.075,12.6,3.0,35.25,3.12,10568.0,0.00041918,3205.135405,3.921674919108306,3.6769058553319054,3.107142553537397,1.7944863683179737,3.411811471680845,3.015567399202564,1,2,5,4,0.3802308080609745,2
4236,02-034-00009,374066012.12,KINNAUR,2024_05,0.0,0.0,9.0,0.01,0.01,3.16,KALPA,0.02,9.62,0.32,0.0,0.0,0.0,0.0,,0.81,1197.0,816.0,14399.0,52.0,0.0,0.0,144199.0,3880.0,33.0,34.0,3379.55,12.9,2.0,32.88,3.9,8428.0,0.00041156,2328.144422,3.494410687396433,4.75085369579034,3.0812825337201164,1.694877112041839,3.3513910954182355,2.408351599772112,1,2,5,4,0.3802308080609745,2
4237,02-034-01706,1457672188.91,KINNAUR,2024_05,0.0,0.0,1706.0,0.12,0.05,69.66,SANGLA,0.07,117.36,1.02,0.0,0.0,0.0,0.0,,0.81,1371.0,963.0,17219.0,40.0,0.0,0.0,136743.0,4644.0,29.0,34.0,617.57,15.7,3.0,32.81,11.03,2645.0,0.00042219,4408.131434,3.5265620286166346,4.741142644022582,3.1128588133776547,1.7127239726393213,3.4073119324925774,2.452991019061119,1,1,5,5,0.3766202186050564,2
4238,02-025-02401,7243042056.79,LAHAUL & SPITI,2024_05,0.0,0.0,2401.0,0.03,0.01,81.33,SPITI,0.03,243.2,1.18,0.0,0.0,0.0,0.0,,0.88,1190.0,771.0,12323.0,103.0,0.0,0.0,488947.0,4980.0,28.0,25.0,1219.754,13.2,3.0,34.53,5.19,3145.0,0.00042507,3148.998268,3.5369271381739065,4.706240389573809,3.1423436971349235,1.728966547958894,3.46626808720506,2.533609515178503,1,1,5,5,0.3766202186050564,2
4239,02-025-00017,6714424287.09,LAHAUL & SPITI,2024_05,0.0,0.0,17.0,0.06,0.04,249.39,LAHAUL,0.06,514.83,1.74,0.0,0.0,0.0,0.0,,0.9,2188.0,1625.0,18279.0,177.0,0.0,0.0,726949.0,4712.0,29.0,25.0,4710.3413,14.6,3.0,29.3,6.21,5838.0,0.00045505,3839.370429,3.383497815254507,4.983299865660959,3.3916999314487937,1.6752017680766411,3.9083024828547233,2.7499978583855267,1,1,5,5,0.3766202186050564,2
4240,02-033-00041,142504044.45,SHIMLA,2024_05,0.0,0.0,41.0,0.03,0.02,2.08,NANKHARI,0.05,7.45,1.85,0.0,0.0,0.0,0.0,,0.9,1093.0,874.0,25068.0,96.0,0.0,0.0,15669.0,2107.0,30.0,33.0,2712.41,11.5,2.0,42.16,5.85,5897.0,0.0004087,1486.954632,3.976919645693568,4.64010249799748,3.079766596474152,1.8018068231887523,3.184922774726137,2.2004197037697337,1,3,5,2,0.3750748345107362,2
4241,02-033-00040,176674597.77,SHIMLA,2024_05,0.0,0.0,40.0,0.06,0.03,5.41,KUPVI,0.09,13.69,3.96,0.0,0.0,0.0,0.0,,0.9,1015.0,839.0,23454.0,90.0,0.0,0.0,284024.0,2185.0,31.0,33.0,3829.7623,9.3,3.0,22.54,8.56,6354.0,0.00043971,1329.810523,3.814287057422922,4.561712038248122,3.1274585225559752,1.7572243741707256,3.5279880330897484,2.4889813750597614,1,3,5,2,0.3750748345107362,2
4242,02-027-00019,97795092.8,MANDI,2024_05,0.0,0.0,19.0,0.02,0.02,1.89,BALDWARA,0.0,0.23,0.04,0.0,0.0,0.0,0.0,,1.0,4597.0,3518.0,77061.0,109.0,0.0,0.0,216596.0,1053.0,17.0,27.0,3274.17,11.9,2.0,38.89,3.97,12190.0,0.00058643,3865.82519,3.669901240571365,4.651827298976959,3.0693897774819154,1.648842015269786,3.1375986464009227,2.6128334336073187,1,3,5,2,0.3750748345107362,2
4243,02-033-00038,244154374.33,SHIMLA,2024_05,0.0,0.0,38.0,0.02,0.02,3.42,KOTKHAI,0.07,23.09,1.86,0.0,0.0,0.0,0.0,,0.9,2959.0,2372.0,50353.0,157.0,0.0,0.0,279180.0,2300.0,26.0,33.0,8258.25,11.5,2.0,25.54,6.98,10804.0,0.00042349,1097.178824,4.022561221076511,4.645278076184595,3.072326250073429,1.700133850440272,3.2952966370004257,2.115453757821851,1,3,5,2,0.3750748345107362,2
4244,02-026-00014,600867489.05,KULLU,2024_05,0.0,0.0,14.0,0.08,0.06,36.6,KULLU,0.05,33.92,1.54,0.0,0.0,0.0,0.0,,0.93,7017.0,7079.0,93136.0,290.0,0.0,0.0,496514.0,2626.0,30.0,26.0,13102.74,11.9,3.0,37.92,6.13,59478.0,0.00044721,1631.277502,3.362351083721704,4.908862536200624,3.182240318543349,1.7505955485130509,3.668781249249869,2.519289850268512,2,3,5,1,0.3575764829526686,2
4245,02-033-00047,477897937.06,SHIMLA,2024_05,0.0,0.0,47.0,0.04,0.02,10.09,THEOG,0.05,22.73,1.7,0.0,0.0,0.0,0.0,,0.9,6499.0,5385.0,86614.0,306.0,0.0,0.0,906037.0,2009.0,28.0,33.0,8282.53,11.6,2.0,29.42,11.39,21243.0,0.00043521,1317.365423,4.271125199131273,4.678196818965047,3.016425894274719,1.6935120260891383,3.098599723137265,2.177937057022949,2,3,5,1,0.3575764829526686,2
4246,02-026-00011,293270233.94,KULLU,2024_05,0.0,0.0,11.0,0.03,0.01,3.81,ANI,0.02,8.81,1.3,0.0,0.0,0.0,0.0,,0.93,3902.0,3909.0,58176.0,170.0,0.0,0.0,400750.0,2149.0,30.0,26.0,4669.495,9.8,2.0,41.09,3.24,18338.0,0.00041932,1454.68143,3.906634731926637,4.906157447929278,3.4060662049195582,1.812421833442848,4.092614844790782,2.93670182400023,1,3,5,1,0.3360378180443229,2
4247,02-033-00039,220146894.08,SHIMLA,2024_05,0.0,0.0,39.0,0.04,0.02,3.47,KUMHARSAIN,0.06,15.47,1.85,0.0,0.0,0.0,0.0,,0.9,1241.0,997.0,52858.0,192.0,0.0,0.0,427422.0,1883.0,29.0,33.0,4845.83,11.8,3.0,31.5,6.82,16165.0,0.00042943,1309.62439,4.329130286240212,4.474132745176767,3.144801067817564,1.7894966707892177,3.1972528720959623,2.250020885567734,1,3,5,1,0.3360378180443229,2
4248,02-033-00034,308892572.37,SHIMLA,2024_05,0.0,0.0,34.0,0.07,0.02,6.52,CHAUPAL,0.04,14.97,3.18,0.0,0.0,0.0,0.0,,0.9,1687.0,1359.0,27715.0,132.0,0.0,0.0,345837.0,2333.0,28.0,33.0,3108.55,9.6,2.0,19.71,3.09,8214.0,0.00041476,1389.792295,3.924454808747466,4.410164318385929,3.0276029709443635,1.6980902611495885,3.462114464068215,2.399797062061173,1,3,5,1,0.3360378180443229,2
4249,02-026-00016,421410083.79,KULLU,2024_05,0.0,0.0,16.0,0.02,0.01,4.16,NERMAND,0.03,14.73,1.27,0.0,0.0,0.0,0.0,,0.92,2418.0,2361.0,45916.0,164.0,0.0,0.0,238963.0,2324.0,32.0,26.0,3290.8,11.6,3.0,50.69,9.27,16702.0,0.00040695,1837.886479,3.5905864753210226,4.66640393770028,2.872505651175653,1.666930886092596,2.6683552390389185,2.129471969222537,1,3,5,1,0.3360378180443229,2
4250,02-026-00012,550819818.12,KULLU,2024_05,0.0,0.0,12.0,0.04,0.02,9.88,BANJAR,0.02,10.47,0.35,0.0,0.0,0.0,0.0,,0.93,2045.0,2061.0,33430.0,139.0,0.0,0.0,181459.0,2960.0,32.0,26.0,4380.28,12.0,2.0,62.46,0.49,12863.0,0.00039803,2194.443522,3.9202797564911616,3.8839410073034246,3.130689876813161,1.7932798156747478,3.4155665038224075,2.938596861509793,1,3,5,1,0.3360378180443229,2
4251,02-026-00013,2113375068.48,KULLU,2024_05,0.0,0.0,13.0,0.07,0.04,77.75,BHUNTAR,0.08,213.33,1.42,0.0,0.0,0.0,0.0,,0.93,10735.0,10851.0,151902.0,229.0,0.0,0.0,464447.0,3880.0,30.0,26.0,4421.9,13.7,3.0,46.38,4.14,18383.0,0.00043475,4473.600211,3.4366416646338105,4.891970507190666,3.0094047271157467,1.6443948224904443,3.2575670748912224,2.4381324659280974,2,2,5,3,0.3265800878772921,2
4252,02-034-01703,510079650.96,KINNAUR,2024_05,0.0,0.0,1703.0,0.01,0.0,1.96,HANGRANG,0.01,6.56,0.12,0.0,0.0,0.0,0.0,,0.81,347.0,238.0,3508.0,9.0,0.0,0.0,48855.0,4514.0,29.0,34.0,226.3,12.4,2.0,64.38,9.96,220.0,0.00040626,3505.930189,3.339732839834863,4.846385504488534,3.088180121439153,1.6582858841656558,3.3539393036455976,2.391965691239651,1,1,5,4,0.3094100039986805,2
4253,02-034-01704,1789266395.47,KINNAUR,2024_05,0.0,0.0,1704.0,0.06,0.01,18.31,MORANG,0.03,54.83,0.8,0.0,0.0,0.0,0.0,,0.81,1464.0,1000.0,14382.0,37.0,0.0,0.0,149170.0,4548.0,32.0,34.0,4851.34,14.3,3.0,31.25,6.44,4186.0,0.00041573,2668.624346,3.3308682988141225,4.853209359987257,3.080351240870693,1.6537990744575306,3.342266293557236,2.377180260790582,1,1,5,4,0.3094100039986805,2
4254,02-034-01705,1242479960.25,KINNAUR,2024_05,0.0,0.0,1705.0,0.01,0.01,6.99,POOH,0.01,19.43,0.41,0.0,0.0,0.0,0.0,,0.81,964.0,663.0,10965.0,40.0,0.0,0.0,234025.0,4340.0,32.0,34.0,3308.2,10.7,3.0,59.48,9.52,3357.0,0.00041305,2197.766449,3.2192630473626105,4.919581333315922,3.0718949434154927,1.6229829422568824,3.3208083897263907,2.3471130479791174,1,2,5,2,0.2247727546068924,1
4255,02-023-00006,1511085220.78,CHAMBA,2024_05,0.0,0.0,6.0,0.06,0.05,66.24,PANGI,0.06,106.83,2.41,0.0,0.0,0.0,0.0,,0.97,1472.0,1822.0,20579.0,101.0,0.0,0.0,296018.0,4114.0,32.0,23.0,23731.29,6.4,3.0,16.85,17.83,5352.0,0.00039992,2565.957716,2.883296251117818,4.833208016529854,3.1003010510047257,1.816696143439032,4.133090133940199,2.1333041491935627,1,2,5,1,0.1804895556738687,1
4256,02-031-00058,260283767.61,SOLAN,2024_06,0.0,0.0,58.0,0.17,0.15,36.88,BADDI,0.15,45.37,14.41,0.0,0.0,0.0,0.0,,0.87,7706.0,8542.0,133166.0,175.0,0.0,0.0,797217.0,596.0,12.0,31.0,4565.9,15.4,3.0,39.52,4.72,14308.0,0.00052152,1174.689475,3.512697048662474,4.707659071447687,3.105883258135125,1.6580180755981802,3.659307884447707,2.340257315372961,2,5,5,4,0.7272473908006701,5
4257,02-024-02122,308576107.2,KANGRA,2024_06,0.0,0.0,2122.0,0.2,0.09,26.81,JAWALI,0.09,34.56,2.97,0.0,0.0,0.0,0.0,,1.01,10960.0,7284.0,125521.0,233.0,27966.0,19.0,631357.0,567.0,9.0,24.0,6597.25529,12.5,3.0,57.89,4.35,32313.0,0.0005023,1037.131372,2.9265255497128666,4.924813507834568,3.5955641413564003,1.836772966100921,4.29297506617186,3.095490139008776,3,4,5,4,0.7033745378079755,5
4258,02-031-00060,166150941.73,SOLAN,2024_06,0.0,0.0,60.0,0.17,0.13,19.85,KASAULI,0.27,57.88,15.06,0.0,0.0,0.0,0.0,,0.87,3409.0,3758.0,95265.0,111.0,31235.0,36.0,527952.0,1227.0,23.0,31.0,1923.0642,14.7,3.0,43.81,6.32,13894.0,0.00045105,1347.96329,3.54542740140208,4.644908078149743,3.095511655702403,1.6831017229458989,3.577958459744764,2.5003425818551075,2,4,5,4,0.6508021002091009,5
4259,02-030-02105,174245597.62,BILASPUR,2024_06,0.0,0.0,2105.0,0.14,0.09,15.12,BILASPUR,0.02,3.76,0.53,0.0,0.0,0.0,0.0,,0.98,9911.0,6632.0,112746.0,195.0,0.0,0.0,531026.0,754.0,20.0,30.0,5332.73,12.7,2.0,44.19,8.08,23767.0,0.00042767,887.7542739,3.756698366227262,4.7949233787427685,3.119641872524239,1.7482281256866352,3.558843196223962,2.258581561908974,2,4,5,4,0.6508021002091009,5
4260,02-030-02109,270882848.92,BILASPUR,2024_06,0.0,0.0,2109.0,0.09,0.06,15.5,NAINA DEVI,0.03,8.55,0.56,0.0,0.0,0.0,0.0,,0.97,4902.0,3322.0,82478.0,166.0,4362.0,2.0,561782.0,584.0,15.0,30.0,3774.261,12.8,2.0,37.21,2.68,9589.0,0.00049973,1033.631922,3.970941498843975,4.80539925433394,3.1031800726828864,1.7577697313262055,3.4444183662288714,2.229107449569765,2,4,5,4,0.6508021002091009,5
4261,02-024-02114,337364531.77,KANGRA,2024_06,0.0,0.0,2114.0,0.2,0.18,59.07,DHARMSHALA,0.14,53.11,9.33,0.0,0.0,0.0,0.0,,1.01,11440.0,7583.0,136919.0,218.0,0.0,0.0,556485.0,2021.0,26.0,24.0,2581.33395,16.3,3.0,39.28,6.06,35739.0,0.00057675,1332.184918,3.2364589098474656,4.9734298760408855,3.460567183405282,1.960440804039524,4.17704152427313,2.650940677016445,2,4,5,4,0.6508021002091009,5
4262,02-024-02123,167925686.98,KANGRA,2024_06,0.0,0.0,2123.0,0.2,0.09,15.19,KANGRA,0.12,26.45,4.15,0.0,0.0,0.0,0.0,,1.01,6093.0,4003.0,73667.0,142.0,17282.0,18.0,561827.0,689.0,11.0,24.0,5056.27,12.3,3.0,57.99,2.32,30132.0,0.0005479,1063.474164,3.336472463912913,4.979154860625857,3.6194028084811256,1.9312639502053683,3.937806143742245,3.385164548476284,2,4,5,4,0.6508021002091009,5
4263,02-032-00050,290790866.36,SIRMAUR,2024_06,0.0,0.0,50.0,0.18,0.1,28.61,NAHAN,0.19,75.27,6.05,0.0,0.0,0.0,0.0,,0.9,4501.0,5500.0,69857.0,194.0,0.0,0.0,599322.0,702.0,16.0,32.0,10571.201,12.7,3.0,49.74,12.61,15978.0,0.00057395,1110.902686,2.99153311466786,4.9919911168751145,3.173801142659658,2.019806628148733,3.3850104284552662,3.1014378930945945,2,4,5,4,0.6508021002091009,5
4264,02-027-00023,183096179.98,MANDI,2024_06,0.0,0.0,23.0,0.15,0.12,21.04,DHARAMPUR,0.42,91.28,8.77,0.0,0.0,0.0,0.0,,1.0,3888.0,2955.0,54972.0,194.0,0.0,0.0,220012.0,975.0,21.0,27.0,2852.76,11.9,2.0,50.78,9.16,18426.0,0.00054331,1354.147779,3.74854452330467,4.7291836959587785,3.273216967252403,1.7240701639290512,4.014238338029656,2.331977375289816,1,4,5,5,0.6383948529121557,5
4265,02-030-02108,105890400.88,BILASPUR,2024_06,0.0,0.0,2108.0,0.13,0.1,10.13,NAMHOL,0.05,9.85,0.97,0.0,0.0,0.0,0.0,,0.97,2872.0,2010.0,48313.0,110.0,0.0,0.0,221420.0,1003.0,20.0,30.0,1850.5,13.9,3.0,37.02,5.2,6592.0,0.00055777,860.1842856,3.383070474484435,4.880514873337339,3.2108894896532303,1.7623931934720032,3.8562500138004494,2.431786868742337,1,4,5,5,0.6383948529121557,5
4266,02-028-02854,157633433.65,HAMIRPUR,2024_06,0.0,0.0,2854.0,0.09,0.08,13.07,BARSAR,0.12,22.79,3.67,0.0,0.0,0.0,0.0,,1.11,6479.0,3458.0,68885.0,126.0,0.0,0.0,394058.0,810.0,10.0,28.0,4366.5706,12.1,2.0,57.78,10.56,20803.0,0.00048746,1102.286444,4.1449462437238696,4.87720641765075,3.1978040841779927,1.7855189885697385,3.38874301968318,2.519532384358333,1,4,5,5,0.6383948529121557,5
4267,02-029-00065,332772257.39,UNA,2024_06,0.0,0.0,65.0,0.09,0.07,20.63,AMB,0.11,46.11,4.22,0.0,0.0,0.0,0.0,,0.98,9970.0,6937.0,116337.0,178.0,16684.0,6.0,726977.0,604.0,8.0,29.0,7408.69,11.8,3.0,63.22,4.45,27119.0,0.00063466,936.0087271,3.980347594006448,4.530205720536319,3.087917441661979,1.6968629194189189,3.381697709613214,2.4547200540524376,3,4,5,3,0.6350727599874009,5
4268,02-024-02113,538859869.98,KANGRA,2024_06,0.0,0.0,2113.0,0.1,0.06,28.46,DERA GOPIPUR,0.04,26.88,1.17,0.0,0.0,0.0,0.0,,1.01,13289.0,8853.0,144723.0,209.0,18654.0,16.0,721538.0,494.0,5.0,24.0,20512.328,12.3,3.0,53.66,5.76,32833.0,0.00089835,946.17724,3.369963389459774,4.713300632166893,3.190671070044014,1.700124484494702,3.577143944988533,2.558917448323946,3,4,5,3,0.6350727599874009,5
4269,02-023-00008,248886185.18,CHAMBA,2024_06,0.0,0.0,8.0,0.2,0.13,31.84,SIHUNTA,0.04,13.35,2.25,0.0,0.0,0.0,0.0,,0.98,1585.0,1830.0,29672.0,141.0,0.0,0.0,258019.0,1481.0,25.0,23.0,2208.46,12.0,2.0,49.17,5.77,13561.0,0.00054163,1010.725249,3.0467647730288183,4.965191995812505,3.3383473762853577,1.776330606246053,4.164268254462072,2.396122995755038,1,4,5,4,0.6023565554593732,4
4270,02-024-02117,72166108.61,KANGRA,2024_06,0.0,0.0,2117.0,0.2,0.1,6.61,HARCHAKIAN,0.14,8.82,3.65,0.0,0.0,0.0,0.0,,1.01,662.0,437.0,13370.0,53.0,0.0,0.0,164521.0,606.0,11.0,24.0,369.41,12.4,2.0,52.98,1.11,3276.0,0.00059523,1040.789741,2.9871012254121405,4.916647414268441,3.5892436774964933,1.8463458700458664,4.223776398120486,3.1199429855198546,1,4,5,4,0.6023565554593732,4
4271,02-031-00061,113908290.54,SOLAN,2024_06,0.0,0.0,61.0,0.17,0.16,18.31,KRISHANGARH,0.74,114.89,20.53,0.0,0.0,0.0,0.0,,0.87,729.0,821.0,23288.0,76.0,0.0,0.0,338012.0,1035.0,20.0,31.0,1905.71,13.0,3.0,57.15,23.56,9310.0,0.00046012,1328.856339,3.488580122045817,4.606470571210614,3.100268503473348,1.7004138704061025,3.647289080224264,2.45330840615112,1,4,5,4,0.6023565554593732,4
4272,02-024-02111,134040748.53,KANGRA,2024_06,0.0,0.0,2111.0,0.14,0.07,9.23,BAROH,0.04,5.87,0.65,0.0,0.0,0.0,0.0,,1.01,3508.0,2303.0,42684.0,71.0,0.0,0.0,217044.0,732.0,13.0,24.0,1696.13,12.6,2.0,60.42,4.69,7430.0,0.00059356,1048.287328,3.610220747252885,4.676747939508233,3.199879036658816,1.6937021439953144,3.183454152204404,2.773747632819204,1,4,5,4,0.6023565554593732,4
4273,02-024-02121,122113357.67,KANGRA,2024_06,0.0,0.0,2121.0,0.09,0.05,6.37,JAWALAMUKHI,0.07,13.02,1.25,0.0,0.0,0.0,0.0,,1.02,4366.0,2886.0,63196.0,103.0,0.0,0.0,280543.0,543.0,8.0,24.0,2483.44,13.9,3.0,49.67,6.57,15910.0,0.00049337,1132.971065,4.174477201597253,4.581839421413485,3.1227151999827223,1.6150442272572338,3.028105447003424,2.4937613331325847,1,4,5,4,0.6023565554593732,4
4274,02-032-00051,183505072.77,SIRMAUR,2024_06,0.0,0.0,51.0,0.22,0.21,36.37,NOHRA,0.53,115.66,10.2,0.0,0.0,0.0,0.0,,0.9,1061.0,1343.0,27834.0,104.0,0.0,0.0,269713.0,1792.0,29.0,32.0,9884.13,11.5,2.0,34.82,13.23,5293.0,0.00048168,1074.129775,3.810519468950672,4.854452343815186,3.210386357693169,1.766866648244049,3.5354936778077093,2.270087419180942,1,4,5,4,0.6023565554593732,4
4275,02-024-02130,244373015.14,KANGRA,2024_06,0.0,0.0,2130.0,0.2,0.2,46.66,SHAHPUR,0.07,17.96,2.42,0.0,0.0,0.0,0.0,,1.01,5829.0,3893.0,80239.0,134.0,0.0,0.0,454404.0,1397.0,20.0,24.0,3962.97,11.7,3.0,45.42,13.56,23807.0,0.00054721,946.4996794,2.8596917559187167,4.979222326201604,3.5734759632763407,1.9380455260271887,4.438897518871914,2.9261711752287187,1,4,5,4,0.6023565554593732,4
4276,02-027-00028,262340272.6,MANDI,2024_06,0.0,0.0,28.0,0.14,0.13,33.21,NIHRI,0.4,110.93,6.87,0.0,0.0,0.0,0.0,,1.0,791.0,603.0,14233.0,115.0,0.0,0.0,341592.0,1681.0,29.0,27.0,2848.04,11.4,2.0,40.03,4.59,8437.0,0.00045478,947.8617042,3.834043191469833,4.897900370799197,3.1675788322418383,1.829834638074584,3.570041852136214,2.2599902751775294,1,4,5,4,0.6023565554593732,4
4277,02-024-02110,292828867.34,KANGRA,2024_06,0.0,0.0,2110.0,0.15,0.13,37.9,BAIJNATH,0.37,137.88,10.52,0.0,0.0,0.0,0.0,,1.01,12746.0,8873.0,107614.0,211.0,7833.0,6.0,334351.0,1744.0,23.0,24.0,2883.604,13.1,3.0,51.57,7.42,32667.0,0.00050871,1026.762693,3.5514494385499056,4.578258874827669,2.9602736147910544,1.6445981360677409,2.9390769469068694,2.729992888486399,2,4,5,3,0.5921586205567035,4
4278,02-027-00032,256419176.16,MANDI,2024_06,0.0,0.0,32.0,0.14,0.12,28.67,SUNDAR NAGAR,0.2,73.32,7.28,0.0,0.0,0.0,0.0,,1.0,7581.0,5675.0,126072.0,230.0,0.0,0.0,592195.0,1090.0,23.0,27.0,5407.97,12.8,3.0,41.22,5.28,31801.0,0.00057919,1212.547943,4.004920134099692,4.887949384487592,3.1407573514043405,1.8309528607986016,3.5045093565630667,2.208424697682096,2,4,5,3,0.5921586205567035,4
